VariableGroup,Subgroup,Variable,Area,Year,Value,Unit,Symbol,IsAggregate
Water use,Water withdrawal by sector,Total water withdrawal per capita,Australia and New Zealand,2009,735.407548451,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Australia and New Zealand,2010,712.291952509,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Australia and New Zealand,2011,687.716090883,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Australia and New Zealand,2012,773.755564175,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Australia and New Zealand,2013,894.324159575,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Australia and New Zealand,2014,839.148688842,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Australia and New Zealand,2015,778.145756903,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Australia and New Zealand,2016,752.227746973,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Australia and New Zealand,2017,753.69976005,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Australia and New Zealand,2018,757.726731219,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Australia and New Zealand,2019,674.942740507,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Australia and New Zealand,2020,599.039136164,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Australia and New Zealand,2021,686.700818508,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Australia and New Zealand,2022,691.457222802,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Central Asia,2000,2292.911153004,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Central Asia,2001,2221.464085265,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Central Asia,2002,2212.070393399,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Central Asia,2003,2189.788491847,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Central Asia,2004,2178.61534559,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Central Asia,2005,2153.295610518,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Central Asia,2006,2061.073149703,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Central Asia,2007,2045.983364228,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Central Asia,2008,1966.098364702,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Central Asia,2009,1939.961636239,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Central Asia,2010,1930.93709227,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Central Asia,2011,1857.633267199,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Central Asia,2012,1806.778322112,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Central Asia,2013,1781.32565455,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Central Asia,2014,1746.623453847,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Central Asia,2015,1742.995137848,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Central Asia,2016,1735.160688364,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Central Asia,2017,1768.783264673,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Central Asia,2018,1688.529262945,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Central Asia,2019,1647.71297845,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Central Asia,2020,1568.713807546,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Central Asia,2021,1326.970668054,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Central Asia,2022,1318.043060477,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Central and Southern Asia,2000,679.660837675,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Central and Southern Asia,2001,676.528424424,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Central and Southern Asia,2002,675.917629752,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Central and Southern Asia,2003,674.986216836,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Central and Southern Asia,2004,674.352342099,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Central and Southern Asia,2005,672.767690221,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Central and Southern Asia,2006,669.168564957,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Central and Southern Asia,2007,668.690252588,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Central and Southern Asia,2008,686.820638796,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Central and Southern Asia,2009,684.967162942,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Central and Southern Asia,2010,683.756421711,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Central and Southern Asia,2011,672.252767095,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Central and Southern Asia,2012,662.039206735,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Central and Southern Asia,2013,653.295515134,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Central and Southern Asia,2014,644.718386661,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Central and Southern Asia,2015,637.762135554,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Central and Southern Asia,2016,630.871853169,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Central and Southern Asia,2017,625.624327737,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Central and Southern Asia,2018,616.484009349,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Central and Southern Asia,2019,608.996353538,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Central and Southern Asia,2020,600.346735061,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Central and Southern Asia,2021,586.271243115,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Central and Southern Asia,2022,581.097395236,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Eastern Asia,2000,448.213825121,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Eastern Asia,2001,445.0276821,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Eastern Asia,2002,442.197605618,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Eastern Asia,2003,439.664645626,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Eastern Asia,2004,437.294516993,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Eastern Asia,2005,436.089940473,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Eastern Asia,2006,442.607232078,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Eastern Asia,2007,440.813325933,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Eastern Asia,2008,442.836022835,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Eastern Asia,2009,444.335662786,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Eastern Asia,2010,444.036934341,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Eastern Asia,2011,447.188556567,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Eastern Asia,2012,446.582386492,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Eastern Asia,2013,446.428139084,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Eastern Asia,2014,438.409055873,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Eastern Asia,2015,434.776349762,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Eastern Asia,2016,436.073249797,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Eastern Asia,2017,433.733001732,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Eastern Asia,2018,430.133332848,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Eastern Asia,2019,428.85523306,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Eastern Asia,2020,416.555885082,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Eastern Asia,2021,416.499281033,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Eastern Asia,2022,417.002233575,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Eastern and South-Eastern Asia,2000,443.06617729,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Eastern and South-Eastern Asia,2001,445.080533346,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Eastern and South-Eastern Asia,2002,447.344446663,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Eastern and South-Eastern Asia,2003,449.803792733,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Eastern and South-Eastern Asia,2004,452.914391612,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Eastern and South-Eastern Asia,2005,457.90581321,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Eastern and South-Eastern Asia,2006,501.973563476,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Eastern and South-Eastern Asia,2007,529.378919895,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Eastern and South-Eastern Asia,2008,531.882356694,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Eastern and South-Eastern Asia,2009,533.147141527,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Eastern and South-Eastern Asia,2010,534.296881145,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Eastern and South-Eastern Asia,2011,537.510740298,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Eastern and South-Eastern Asia,2012,537.659616157,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Eastern and South-Eastern Asia,2013,538.146807099,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Eastern and South-Eastern Asia,2014,532.541671985,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Eastern and South-Eastern Asia,2015,530.119529022,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Eastern and South-Eastern Asia,2016,530.436913102,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Eastern and South-Eastern Asia,2017,528.441357587,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Eastern and South-Eastern Asia,2018,524.258848766,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Eastern and South-Eastern Asia,2019,519.143508372,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Eastern and South-Eastern Asia,2020,509.635343384,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Eastern and South-Eastern Asia,2021,509.11070357,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Eastern and South-Eastern Asia,2022,509.282018236,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Europe,2000,505.059557881,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Europe,2001,494.334616631,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Europe,2002,486.984290408,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Europe,2003,482.326026798,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Europe,2004,471.72002907,m3/inhab/year,E,true
Water use,Water withdrawal by sector,Total water withdrawal per capita,Europe,2005,464.044712021,m3/inhab/year,E,true
