Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6817","IPPU","2012","2012","3050","FAO TIER 1","kt","214511.7255","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6817","IPPU","2012","2012","3050","FAO TIER 1","kt","3583565.6081","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6817","IPPU","2013","2013","3050","FAO TIER 1","kt","546.1493","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6817","IPPU","2013","2013","3050","FAO TIER 1","kt","813.9593","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6817","IPPU","2013","2013","3050","FAO TIER 1","kt","2549341.1347","E","Estimated value",""
"GT","Emissions totals","001","World","717815","Emissions (CO2eq) from F-gases (AR5)","6817","IPPU","2013","2013","3050","FAO TIER 1","kt","954152.7778","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","6817","IPPU","2013","2013","3050","FAO TIER 1","kt","15292.1817","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6817","IPPU","2013","2013","3050","FAO TIER 1","kt","215699.2261","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6817","IPPU","2013","2013","3050","FAO TIER 1","kt","3734485.3203","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6817","IPPU","2014","2014","3050","FAO TIER 1","kt","600.1307","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6817","IPPU","2014","2014","3050","FAO TIER 1","kt","818.0441","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6817","IPPU","2014","2014","3050","FAO TIER 1","kt","2662084.1376","E","Estimated value",""
"GT","Emissions totals","001","World","717815","Emissions (CO2eq) from F-gases (AR5)","6817","IPPU","2014","2014","3050","FAO TIER 1","kt","1022421.1411","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","6817","IPPU","2014","2014","3050","FAO TIER 1","kt","16803.6594","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6817","IPPU","2014","2014","3050","FAO TIER 1","kt","216781.6841","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6817","IPPU","2014","2014","3050","FAO TIER 1","kt","3918090.6221","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6817","IPPU","2015","2015","3050","FAO TIER 1","kt","598.7576","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6817","IPPU","2015","2015","3050","FAO TIER 1","kt","819.1743","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6817","IPPU","2015","2015","3050","FAO TIER 1","kt","2577510.3543","E","Estimated value",""
"GT","Emissions totals","001","World","717815","Emissions (CO2eq) from F-gases (AR5)","6817","IPPU","2015","2015","3050","FAO TIER 1","kt","990497.5255","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","6817","IPPU","2015","2015","3050","FAO TIER 1","kt","16765.2134","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6817","IPPU","2015","2015","3050","FAO TIER 1","kt","217081.1919","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6817","IPPU","2015","2015","3050","FAO TIER 1","kt","3801854.285","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6817","IPPU","2016","2016","3050","FAO TIER 1","kt","610.4544","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6817","IPPU","2016","2016","3050","FAO TIER 1","kt","826.3379","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6817","IPPU","2016","2016","3050","FAO TIER 1","kt","2623871.3264","E","Estimated value",""
"GT","Emissions totals","001","World","717815","Emissions (CO2eq) from F-gases (AR5)","6817","IPPU","2016","2016","3050","FAO TIER 1","kt","1037498.2384","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","6817","IPPU","2016","2016","3050","FAO TIER 1","kt","17092.7222","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6817","IPPU","2016","2016","3050","FAO TIER 1","kt","218979.5519","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6817","IPPU","2016","2016","3050","FAO TIER 1","kt","3897441.8389","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6817","IPPU","2017","2017","3050","FAO TIER 1","kt","641.1273","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6817","IPPU","2017","2017","3050","FAO TIER 1","kt","832.0184","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6817","IPPU","2017","2017","3050","FAO TIER 1","kt","2664012.4254","E","Estimated value",""
"GT","Emissions totals","001","World","717815","Emissions (CO2eq) from F-gases (AR5)","6817","IPPU","2017","2017","3050","FAO TIER 1","kt","1097517.8888","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","6817","IPPU","2017","2017","3050","FAO TIER 1","kt","17951.564","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6817","IPPU","2017","2017","3050","FAO TIER 1","kt","220484.8733","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6817","IPPU","2017","2017","3050","FAO TIER 1","kt","3999966.7514","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6817","IPPU","2018","2018","3050","FAO TIER 1","kt","665.3742","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6817","IPPU","2018","2018","3050","FAO TIER 1","kt","840.4728","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6817","IPPU","2018","2018","3050","FAO TIER 1","kt","2738369.2539","E","Estimated value",""
"GT","Emissions totals","001","World","717815","Emissions (CO2eq) from F-gases (AR5)","6817","IPPU","2018","2018","3050","FAO TIER 1","kt","1155441.2224","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","6817","IPPU","2018","2018","3050","FAO TIER 1","kt","18630.479","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6817","IPPU","2018","2018","3050","FAO TIER 1","kt","222725.2927","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6817","IPPU","2018","2018","3050","FAO TIER 1","kt","4135166.248","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6817","IPPU","2019","2019","3050","FAO TIER 1","kt","700.3559","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6817","IPPU","2019","2019","3050","FAO TIER 1","kt","843.5377","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6817","IPPU","2019","2019","3050","FAO TIER 1","kt","2844156.1045","E","Estimated value",""
"GT","Emissions totals","001","World","717815","Emissions (CO2eq) from F-gases (AR5)","6817","IPPU","2019","2019","3050","FAO TIER 1","kt","1204793.0371","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","6817","IPPU","2019","2019","3050","FAO TIER 1","kt","19609.9657","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6817","IPPU","2019","2019","3050","FAO TIER 1","kt","223537.4895","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6817","IPPU","2019","2019","3050","FAO TIER 1","kt","4292096.5969","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6817","IPPU","2020","2020","3050","FAO TIER 1","kt","708.7161","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6817","IPPU","2020","2020","3050","FAO TIER 1","kt","880.1081","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6817","IPPU","2020","2020","3050","FAO TIER 1","kt","2875913.4802","E","Estimated value",""
"GT","Emissions totals","001","World","717815","Emissions (CO2eq) from F-gases (AR5)","6817","IPPU","2020","2020","3050","FAO TIER 1","kt","1262062.1051","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","6817","IPPU","2020","2020","3050","FAO TIER 1","kt","19844.0515","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6817","IPPU","2020","2020","3050","FAO TIER 1","kt","233228.647","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6817","IPPU","2020","2020","3050","FAO TIER 1","kt","4391048.2837","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6817","IPPU","2021","2021","3050","FAO TIER 1","kt","734.2919","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6817","IPPU","2021","2021","3050","FAO TIER 1","kt","922.319","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6817","IPPU","2021","2021","3050","FAO TIER 1","kt","2970542.5197","E","Estimated value",""
"GT","Emissions totals","001","World","717815","Emissions (CO2eq) from F-gases (AR5)","6817","IPPU","2021","2021","3050","FAO TIER 1","kt","1328032.2784","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","6817","IPPU","2021","2021","3050","FAO TIER 1","kt","20560.1735","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6817","IPPU","2021","2021","3050","FAO TIER 1","kt","244414.5477","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6817","IPPU","2021","2021","3050","FAO TIER 1","kt","4563549.5194","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6817","IPPU","2022","2022","3050","FAO TIER 1","kt","734.3161","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6817","IPPU","2022","2022","3050","FAO TIER 1","kt","898.1387","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6817","IPPU","2022","2022","3050","FAO TIER 1","kt","2866617.8829","E","Estimated value",""
"GT","Emissions totals","001","World","717815","Emissions (CO2eq) from F-gases (AR5)","6817","IPPU","2022","2022","3050","FAO TIER 1","kt","1375643.6087","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","6817","IPPU","2022","2022","3050","FAO TIER 1","kt","20560.8509","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6817","IPPU","2022","2022","3050","FAO TIER 1","kt","238006.7495","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6817","IPPU","2022","2022","3050","FAO TIER 1","kt","4500829.092","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6818","Waste","1999","1999","3050","FAO TIER 1","kt","61626.4693","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6818","Waste","1999","1999","3050","FAO TIER 1","kt","316.6016","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6818","Waste","1999","1999","3050","FAO TIER 1","kt","13372.8763","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","6818","Waste","1999","1999","3050","FAO TIER 1","kt","1725541.1411","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6818","Waste","1999","1999","3050","FAO TIER 1","kt","83899.4124","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6818","Waste","1999","1999","3050","FAO TIER 1","kt","1822813.4298","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6818","Waste","2000","2000","3050","FAO TIER 1","kt","62546.5209","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6818","Waste","2000","2000","3050","FAO TIER 1","kt","321.411","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6818","Waste","2000","2000","3050","FAO TIER 1","kt","14654.4431","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","6818","Waste","2000","2000","3050","FAO TIER 1","kt","1751302.585","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6818","Waste","2000","2000","3050","FAO TIER 1","kt","85173.9244","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6818","Waste","2000","2000","3050","FAO TIER 1","kt","1851130.9525","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6818","Waste","2001","2001","3050","FAO TIER 1","kt","62466.0789","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6818","Waste","2001","2001","3050","FAO TIER 1","kt","325.7347","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6818","Waste","2001","2001","3050","FAO TIER 1","kt","15074.1811","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","6818","Waste","2001","2001","3050","FAO TIER 1","kt","1749050.2095","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6818","Waste","2001","2001","3050","FAO TIER 1","kt","86319.7039","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6818","Waste","2001","2001","3050","FAO TIER 1","kt","1850444.0944","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6818","Waste","2002","2002","3050","FAO TIER 1","kt","63030.1049","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6818","Waste","2002","2002","3050","FAO TIER 1","kt","330.1174","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6818","Waste","2002","2002","3050","FAO TIER 1","kt","14313.4462","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","6818","Waste","2002","2002","3050","FAO TIER 1","kt","1764842.938","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6818","Waste","2002","2002","3050","FAO TIER 1","kt","87481.1018","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6818","Waste","2002","2002","3050","FAO TIER 1","kt","1866637.4859","E","Estimated value",""
